word,pre_ai_mean,post_ai_mean,diff,abs_diff
breathe,0.0014174899711682997,0.0,-0.0014174899711682997,0.0014174899711682997
breathing,0.0009032568706451743,0.0007445125648991415,-0.00015874430574603282,0.00015874430574603282
brexit,0.0017194709608634397,0.00028454110041985226,-0.0014349298604435874,0.0014349298604435874
bridge,0.0003012877698655029,0.00165673027031561,0.0013554425004501072,0.0013554425004501072
brief,0.0029338076073443836,0.0010494912014737388,-0.0018843164058706448,0.0018843164058706448
briefly,0.0018300550150405531,0.002206233939031045,0.0003761789239904918,0.0003761789239904918
bright,0.0028623536252075613,0.0,-0.0028623536252075613,0.0028623536252075613
brighton,0.0008014869153003481,0.0019475546229320343,0.001146067707631686,0.001146067707631686
brilliant,0.003060483856397774,0.00045013172792603064,-0.0026103521284717435,0.0026103521284717435
bring,0.0036478878312276148,0.006115214394474994,0.0024673265632473794,0.0024673265632473794
bringing,0.003444361644285714,0.0025430913934085175,-0.0009012702508771966,0.0009012702508771966
bringing services,0.0012145512544152973,0.0009124451649945461,-0.0003021060894207512,0.0003021060894207512
brings,0.0011259564055225806,0.00120244169987012,7.648529434753945e-05,7.648529434753945e-05
brisbane,0.0014980338852653653,0.00715099428116044,0.005652960395895075,0.005652960395895075
britain,0.007552717396230694,0.0055283138023792915,-0.0020244035938514022,0.0020244035938514022
british,0.004364103604112846,0.003670577920985121,-0.0006935256831277249,0.0006935256831277249
broad,0.0014493050322061016,0.0016068106330434533,0.00015750560083735172,0.00015750560083735172
broadcaster,0.0022812953697846894,0.0002788731636785796,-0.00200242220610611,0.00200242220610611
broadcasters,0.0004287315098497358,0.00411896225929792,0.0036902307494481846,0.0036902307494481846
broadcasters supermarkets,0.0,0.002858728363751328,0.002858728363751328,0.002858728363751328
broadcasting,0.0,0.0016015734096276194,0.0016015734096276194,0.0016015734096276194
broader,0.0018417741379993444,0.002412267280127469,0.0005704931421281246,0.0005704931421281246
broadly,0.0007082357816341694,0.001108863907278209,0.00040062812564403965,0.00040062812564403965
broke,0.002626287516144908,0.0,-0.002626287516144908,0.002626287516144908
broken,0.0031911075192738135,0.001661603334477753,-0.0015295041847960605,0.0015295041847960605
brother,0.001762539339513787,0.0023530163162419535,0.0005904769767281666,0.0005904769767281666
brought,0.0059544775412550145,0.007363797811786572,0.0014093202705315576,0.0014093202705315576
brought apps,0.0,0.002376697462046405,0.002376697462046405,0.002376697462046405
brought thousands,0.0009570735778554412,0.0012252707453472877,0.0002681971674918464,0.0002681971674918464
brown,0.0022250528001367055,0.004786180351572465,0.0025611275514357593,0.0025611275514357593
browser,0.0,0.002878894567842122,0.002878894567842122,0.002878894567842122
bruce,0.000990714810259239,0.0008366872336584247,-0.00015402757660081434,0.00015402757660081434
brutally,0.0014388349402911689,0.0,-0.0014388349402911689,0.0014388349402911689
budget,0.003982657715593892,0.00752090271216901,0.003538244996575118,0.003538244996575118
budget responsibility,0.0005394818472775376,0.0012278586790158167,0.0006883768317382791,0.0006883768317382791
bug,0.0005631988268835707,0.008157139051168678,0.0075939402242851065,0.0075939402242851065
bug failed,0.000750665033965332,0.0012252707453472877,0.00047460571138195564,0.00047460571138195564
build,0.0054896796436513205,0.0013190764366590186,-0.004170603206992302,0.004170603206992302
building,0.006733893424416593,0.004797118474640601,-0.0019367749497759927,0.0019367749497759927
buildings,0.0033949551396876654,0.0018434100529311661,-0.0015515450867564992,0.0015515450867564992
builds,0.0016028550309390333,0.0,-0.0016028550309390333,0.0016028550309390333
built,0.002391373007538233,0.0042039922318319245,0.0018126192242936914,0.0018126192242936914
bullying,0.0017084822821210473,0.000989192000834254,-0.0007192902812867934,0.0007192902812867934
bunch,0.0008413385732446982,0.001310339845080629,0.00046900127183593075,0.00046900127183593075
buried,0.0020704424304455443,0.0,-0.0020704424304455443,0.0020704424304455443
burning,0.0029117357771140957,0.0006434958988858165,-0.002268239878228279,0.002268239878228279
burnout,0.001153109786010293,0.000672968908638962,-0.00048014087737133096,0.00048014087737133096
bury,0.0016184124020086127,0.0007116312430633185,-0.0009067811589452942,0.0009067811589452942
bus,0.00059479825076379,0.001624317225174368,0.001029518974410578,0.001029518974410578
buses,0.001297997853966391,0.0012335113941486812,-6.448645981770983e-05,6.448645981770983e-05
bush,0.0014996409522068182,0.0019690687141586676,0.0004694277619518494,0.0004694277619518494
busiest,0.0,0.004543068635966437,0.004543068635966437,0.004543068635966437
busiest day,0.0,0.003065879833400025,0.003065879833400025,0.003065879833400025
business,0.010726220973508614,0.007623756792374745,-0.0031024641811338693,0.0031024641811338693
businesses,0.0065411682826599414,0.019124061755027805,0.012582893472367865,0.012582893472367865
businesses including,0.0,0.002721419398396629,0.002721419398396629,0.002721419398396629
busy,0.0022874453505833817,0.0020625395100860016,-0.0002249058404973801,0.0002249058404973801
buy,0.003467078039634908,0.003446272792747182,-2.0805246887726017e-05,2.0805246887726017e-05
buyers,0.001444649997781764,0.0009082194654626747,-0.0005364305323190893,0.0005364305323190893
cabinet,0.0030037693439367774,0.0012217993656684668,-0.0017819699782683105,0.0017819699782683105
cables,0.001501330067930664,0.002589376660724785,0.0010880465927941207,0.0010880465927941207
cake,0.0012057255018241774,0.00039522211292756143,-0.000810503388896616,0.000810503388896616
california,0.005057398658519472,0.0008902273065728318,-0.00416717135194664,0.00416717135194664
californian,0.001191766303789219,0.000672968908638962,-0.000518797395150257,0.000518797395150257
called,0.012305301695139789,0.006402619142565233,-0.005902682552574556,0.005902682552574556
called falcon,0.0,0.002048856101159405,0.002048856101159405,0.002048856101159405
calling,0.0025580449483421207,0.004089585819340254,0.0015315408709981335,0.0015315408709981335
calls,0.005843813586795691,0.007587560037674847,0.001743746450879156,0.001743746450879156
calls emails,0.0,0.002952334676285925,0.002952334676285925,0.002952334676285925
calm,0.0011386614697830432,0.0005690822008397045,-0.0005695792689433387,0.0005695792689433387
cambridge,0.0031499312362784364,0.0015605770899394292,-0.0015893541463390072,0.0015893541463390072
came,0.0076981113906660304,0.0034658446912357596,-0.004232266699430271,0.004232266699430271
camera,0.0024171441122365616,0.0,-0.0024171441122365616,0.0024171441122365616
campaign,0.008013763106304802,0.004561923399040356,-0.0034518397072644457,0.0034518397072644457
campaigners,0.0018321851285830713,0.0024721710757731074,0.0006399859471900361,0.0006399859471900361
campaigning,0.0016835319861977917,0.0004342586102365687,-0.001249273375961223,0.001249273375961223
campaigns,0.003420295318612119,0.0012884030708593922,-0.002131892247752727,0.002131892247752727
canada,0.0012787941426755092,0.0010858483973604405,-0.0001929457453150687,0.0001929457453150687
canadian,0.002959158931149963,0.0,-0.002959158931149963,0.002959158931149963
canberra,0.0004957067139455138,0.001394813531261174,0.0008991068173156601,0.0008991068173156601
cancel,0.0008517159271072717,0.0013463309626108588,0.0004946150355035872,0.0004946150355035872
cancellations,0.0,0.005880163369512419,0.005880163369512419,0.005880163369512419
cancelled,0.0003810208456195652,0.01952228004098216,0.019141259195362595,0.019141259195362595
cancelled flights,0.0,0.0019901542835323387,0.0019901542835323387,0.0019901542835323387
cancelled worldwide,0.0,0.002541047358314879,0.002541047358314879,0.002541047358314879
cancer,0.004286339072351539,0.0034541058158487183,-0.0008322332565028207,0.0008322332565028207
candidate,0.0016511098311805692,0.0027745486719419274,0.0011234388407613581,0.0011234388407613581
candidates,0.0011002979292326423,0.0012533963713184876,0.0001530984420858453,0.0001530984420858453
capacity,0.0021781436591368558,0.005827758254661674,0.0036496145955248185,0.0036496145955248185
capital,0.0020145354342527688,0.006340078322668873,0.0043255428884161045,0.0043255428884161045
capitalist,0.0008911639221832661,0.0020644136462478974,0.0011732497240646313,0.0011732497240646313
capitol,0.004589801569524609,0.0,-0.004589801569524609,0.004589801569524609
captain,0.0015401835183951897,0.0016562928785406952,0.00011610936014550552,0.00011610936014550552
capture,0.0003801389190419816,0.0007403723040402721,0.0003602333849982905,0.0003602333849982905
car,0.0019764777594642366,0.003332746806585806,0.0013562690471215695,0.0013562690471215695
car crash,0.0013806147749530501,0.0,-0.0013806147749530501,0.0013806147749530501
carbon,0.009626273454674776,0.0004249855294623113,-0.009201287925212465,0.009201287925212465
carbon dioxide,0.0007810730488746901,0.0005273713837667962,-0.00025370166510789384,0.00025370166510789384
carbon emissions,0.001985277138116019,0.0,-0.001985277138116019,0.001985277138116019
card,0.0009577626189267543,0.003579194009770102,0.0026214313908433477,0.0026214313908433477
cards,0.0012930690971282568,0.0035040305298493835,0.0022109614327211267,0.0022109614327211267
care,0.005333774630054081,0.004391546063085558,-0.0009422285669685232,0.0009422285669685232
career,0.004519412105569094,0.0016123413072702503,-0.0029070707982988436,0.0029070707982988436
caribbean,0.0013177471954966833,0.0006064632392698607,-0.0007112839562268226,0.0007112839562268226
carr,0.0020134476963915285,0.0005685574130776481,-0.0014448902833138805,0.0014448902833138805
carried,0.0013262739593740383,0.0019159319313855456,0.0005896579720115072,0.0005896579720115072
carrier,0.0006310470125614363,0.0034277816610548007,0.0027967346484933644,0.0027967346484933644
carriers,0.0,0.0016132399453180183,0.0016132399453180183,0.0016132399453180183
carry,0.0003771885990945757,0.0018396533540573899,0.0014624647549628142,0.0014624647549628142
cars,0.0025244772286494585,0.0010935291882410573,-0.0014309480404084013,0.0014309480404084013
cartoon,0.004010064713886733,0.0005499746339969747,-0.0034600900798897587,0.0034600900798897587
cascade,0.0016411580075392095,0.000798048318045048,-0.0008431096894941615,0.0008431096894941615
cascading,0.00198767332669189,0.002141249807252313,0.00015357648056042337,0.00015357648056042337
case,0.010194918612695326,0.00867706228350395,-0.0015178563291913753,0.0015178563291913753
cases,0.0029195195759734024,0.0025365828937042693,-0.00038293668226913307,0.00038293668226913307
cash,0.0022389566870941657,0.01793763986421112,0.015698683177116955,0.015698683177116955
cashless,0.0007302931326090534,0.004364648040597633,0.00363435490798858,0.00363435490798858
cashless society,0.0007665346380181128,0.0029408179643157072,0.0021742833262975944,0.0021742833262975944
cast,0.004813877405872478,0.0008549671553278865,-0.0039589102505445915,0.0039589102505445915
castle,0.0008942395309763521,0.0006587771488809038,-0.00023546238209544825,0.00023546238209544825
catastrophic,0.00046036359956867654,0.0035833516665030925,0.003122988066934416,0.003122988066934416
catch,0.0007644831788310082,0.00271102926227865,0.0019465460834476418,0.0019465460834476418
category,0.0015939672450575937,0.0012607377676464296,-0.0003332294774111642,0.0003332294774111642
catholic,0.0007171539982607418,0.0009833134144980001,0.0002661594162372584,0.0002661594162372584
caught,0.0022980872332770672,0.0007035386997907971,-0.0015945485334862702,0.0015945485334862702
cause,0.006977843971770189,0.00791802659721237,0.000940182625442181,0.000940182625442181
cause outage,0.0013112666585826103,0.0011673403477596752,-0.00014392631082293505,0.00014392631082293505
caused,0.009776022799677389,0.017689956773873434,0.007913933974196045,0.007913933974196045
caused customers,0.0,0.002647178955424108,0.002647178955424108,0.002647178955424108
caused global,0.0,0.002428945813918037,0.002428945813918037,0.002428945813918037
caused havoc,0.0,0.0017010542443023804,0.0017010542443023804,0.0017010542443023804
caused malicious,0.002573448090942675,0.0,-0.002573448090942675,0.002573448090942675
caused multiple,0.0006196074755293431,0.001278995152833571,0.000659387677304228,0.000659387677304228
caused outage,0.002659708543352182,0.001170695059416968,-0.0014890134839352141,0.0014890134839352141
caused software,0.0,0.002768991070186331,0.002768991070186331,0.002768991070186331
causes,0.001872088025030841,0.0024819797819912595,0.0006098917569604186,0.0006098917569604186
causing,0.004120722443307681,0.004880782691690069,0.0007600602483823883,0.0007600602483823883
caution,0.0010806933683672624,0.0007889261127006979,-0.0002917672556665646,0.0002917672556665646
celebrated,0.001690475858983453,0.0,-0.001690475858983453,0.001690475858983453
celebration,0.0006473912634898654,0.002480390454830915,0.0018329991913410494,0.0018329991913410494
center,0.003363190240338211,0.0036435478162606632,0.00028035757592245227,0.00028035757592245227
centers,0.00609258363165361,0.0016889412329416818,-0.004403642398711928,0.004403642398711928
