pub_datetime_utc,headline,snippet_or_abstract,lead_paragraph,web_url,section,byline
2019-07-03 00:42:03+00:00,"A Failure Here, Damaged Fiber There and a Day of Internet Glitches",Cloudflare and Google dealt with issues that affected countless sites and users on Tuesday.,"When a website won’t load, many internet users turn to DownDetector, a site that keeps track of online disruptions, providing frequent updates on the status of the world’s digital infrastructure.",https://www.nytimes.com/2019/07/02/business/cloudflare-google-internet-problems.html,Business Day,By David Yaffe-Bellany
