pub_date,title,section,type,web_url,trailText,bodyText
2020-12-20T07:00:10Z,Don’t blame me if my driverless car crashes into you | Tim Adams,Opinion,article,https://www.theguardian.com/commentisfree/2020/dec/20/notebook-dont-blame-me-if-my-driverless-car-crashes-into-you,It’s useful to know who should have responsibility for accidents in autonomous vehicles,"Five years ago, I was invited to test one of Google’s prototype driverless cars on the streets near the company’s headquarters in California. The car, alive with tech and sensors, navigated the traffic faultlessly and, sitting passively inside it, I could see only a couple of reasons why, by 2020, the vehicles wouldn’t be everywhere. One stubborn problem was the insurer’s question of who would be liable in the event of an “autonomous car” being involved in an accident. That came closer to being resolved last week with a framework government legal report suggesting, logically, that responsibility for all motoring offences, even fatal accidents, should transfer from the driver (now the “user-in-charge”) to the car-maker or its software. What the report did not resolve, though, was another potential difficulty that had struck me. Given that the cars had no choice but to stop if they detected unusual movement in front of them, and were predictably perfect at it, what was to prevent pedestrians continually walking into the road knowing the algorithm was on their side? Wouldn’t cars be stranded in a permanent limbo of giving way? When I raised this with the driverless gurus at Google, high on their “rational mobility solutions”, they looked puzzled. Why would anyone step out like that? “Have you ever met a British teenager?” I wondered. We are not a muse In the current issue of the London Review of Books, the artist Celia Paul reviews the second volume of William Feaver’s life of Lucian Freud. In it, Feaver catalogues the changing cast of young “neurotics” who became the ageing Freud’s lovers. Paul, now 61, who had a son with Freud at 25 before he lost interest in her, was one of those women. I spoke to her about that one-sided relationship last year. If there was one description of her she liked less than “muse”, it was “in her own right”, as in “she is now a painter in her own right”. In her LRB piece, Paul writes poignantly of how female artists – Gwen John was another – become footnotes in the biographies of the controlling men who “discovered” them. It is a “cellar life”, Paul writes. Quite rightly, she believes coming up for air is long overdue. Last rites Most presidents use their farewell months to grant clemency to prison inmates with dubious sentences. Donald Trump, never knowingly unsociopathic, appears determined rather to make the Christmas period the most lethal of a presidency that, since federal executions were restored in July, has killed more prisoners than any for 50 years. Execution orders on five inmates are being rushed through before he quits the White House in January. The urgency reminded me of a sentiment of the US justice campaigner Bryan Stevenson, who has overturned the unsafe convictions of dozens of prisoners on death row. “The question is never whether these people deserve to die for what they have done,” he said. “The question is whether, given our history, we deserve to kill them.” Christmas miracle My mum and dad, both well into their 80s, were among the fortunate first recipients of the initial dose of the Pfizer Covid vaccine last Wednesday. After they’d had the jab, they were told to wait for 15 minutes to make sure there were no immediate side-effects in a makeshift marquee in the clinic’s car park. “Is that where the drinks are?” my mum joked, characteristically, to the nurse. Certainly, after our year of prohibitions, it felt like a rare – hopefully increasingly familiar – champagne moment."
2020-12-19T07:00:43Z,How did the Covid crisis affect your finances in 2020?,Money,article,https://www.theguardian.com/money/2020/dec/19/covid-crisis-finances-2020,"Pandemic leaves some people jobless and deferring mortgages, while others have saved more","It has been possibly the strangest year ever for household finances. A stock market collapse, soaring unemployment, millions deferring their mortgage payments – and a booming housing market, plus bulging savings accounts. Which side of the coronavirus financial equation were you on? One in three households lost income (and two-thirds of the self-employed) Analysis by the Bank of England found that 28% of households have seen incomes fall during the pandemic, rising to 66% among the self-employed. Spending has fallen even further, even for those in work. The Bank estimated that 57% of households cut their spending in the early months of the crisis. By mid-November, a total of 9.6m jobs had been furloughed under government support schemes, at a cost of £43bn, while the underlying unemployment rate had risen to 4.9%. Destitution levels are expected to double, with 2 million families likely to struggle to feed themselves and stay warm, according to the Joseph Rowntree Foundation. But lots of households got richer, stuffing an extra £100bn in the bank The same Bank of England data found that 8% of households had benefited from increased incomes and 65% were unchanged during the worst of the lockdown. The big difference for most households was that there were far fewer ways to spend that income than in normal times, so cash piled into bank accounts instead. The UK savings ratio, which measures how much of disposable income is set aside, rose to 29% between April and June, compared with 6.8% in the same period last year. The ratio is more than twice as high as the previous record of 14.4%, set almost three decades ago. The Bank of England’s chief economist, Andy Haldane, said excess savings during the pandemic amounted to about £100bn. Interest rates on those savings fell to only 0.12% Returns paid on savings accounts went from lousy to almost invisible. The average interest rate available on an instant access account fell from 0.46% at the start of 2020 to 0.12% by October, the Bank of England said. For longer-term deposits, with a penalty to withdraw, the average rate fell from 0.95% to 0.55%. National Savings and Investments, the government-backed organisation with 25 million customers, cut rates to the bone in November. The return on its Direct saver account fell from 1% to only 0.15%, while on income bonds rates plummeted from 1.15% to 0.01%. As a result, someone with £1,000 saved in the account will receive 10p gross interest after a year. So, after more than 20 years, you might amass enough interest to buy a cup of coffee. But even that may appear attractive as the year ended with the threat of negative interest rates. Rents slumped in London and Edinburgh – but rose elsewhere An exodus by tenants from London, plus Airbnb owners throwing their properties on to the long-term rental market sent rents in the capital back to the levels of 2014. According to Zoopla, the average monthly rent in London fell 5.2% in the year to November, to £1,596, while in Edinburgh they were down by 1.6%. In city centre locations such as Mayfair and Westminster, rents tumbled even more, down 14%, according to the letting agents Hamptons. But excluding London, average rents across the UK rose by 1.7% during the year, with increases strongest in the south-west of England and the north-east. Demand from tenants has remained firm while the supply of new properties has fallen back. Young adults have also found it difficult to obtain loans to buy their own homes. 90% mortgages were like gold dust Despite the post-lockdown housing market boom, first-time buyers were squeezed by the lack of low-deposit loans. For a while, most lenders withdrew from the 90% market, meaning that buyers had to put down a hefty 15% deposit to buy a home. But by December there were signs of a thaw in lending. TSB and Virgin Money launched 90% loan-to-value mortgages in the first week of December, joined a week later by NatWest. Interest rates are high; typically 3.5% to 4%, compared with as little as 1.25% for home movers with large deposits. Shares sank, with the FTSE 100 down 14% so far this year Even a vaccine-boosted recovery late in the year has not saved the London stock market from recording a big annual fall. The FTSE 100 index of big companies opened at 7,604 on 2 January and slumped to 4,993 on 23 March, before climbing back above 6,500 in mid-December. That’s still a 14% fall on the year to date. The direct impact can be seen in the big tracker funds popular with small investors that promise to match the performance of the index. If you had £1,000 in either Legal &amp; General’s UK 100 fund or HSBC’s FTSE 100 fund at the start of the year it would only be worth £860 now. The worst share was IAG (British Airways/Iberia) Of the shares currently in the FTSE 100, IAG, Rolls-Royce and BP have been hardest hit by this year’s events. IAG was cruising along at £2.50 a share before Covid-19 and dived to a low of 68p before climbing back to £1.55 this week. That leaves it down by about a third on the year. Poor Rolls-Royce (maker of aero engines) was flying at £3.75 a share back in mid-2018 but in the worst of this year’s slump was changing hands at only 39p (and was a bargain at that price as shares are back to £1.15). Among the smaller stocks outside the FTSE 100, Cineworld, Carnival and Capita all crashed with a capital C. The best was AO.com The online appliances retailer’s shares took off when the first lockdown started, soaring from 57p each to £3.59, making it the best performer in the FTSE 250. Its sales in the six months to September leapt by 53% as shoppers bought their fridges and microwaves online. The best stock in the FTSE 100 was actually an investment trust, Scottish Mortgage, which is run by Baillie Gifford. It has had huge success investing in US tech stocks, which brings us to … The fund of the year was Baillie Gifford American, which made 109% Normally the fund of the year accolade goes to some obscure manager investing in Zambian titanium mines or suchlike, with very few investors enjoying the gains. Not this year. The winner, Baillie Gifford American, is a mainstream fund, from a major investment player with lots of small investors. Its secret? It invested heavily in Tesla, plus a host of other American tech stocks that have soared during the pandemic. Baillie Gifford American owns more than £500m worth of Tesla shares, which have risen by an extraordinary 650% this year in expectation that its electric vehicles will dominate the car market. The fund also has £500m worth of Shopify, which provides e-commerce for lots of stores and its shares have almost tripled. Oh, and £460m worth of Amazon shares, which have almost doubled so far this year. Almost everything Baillie Gifford has touched this year has turned to gold. Of the more than 2,000 unit trusts for small investors, five out of the top six absolute best performers this year are run by the Edinburgh-based Baillie Gifford. Woodford was the worst The long-drawn-out crash of the former star manager Neil Woodford’s fund dribbled into 2020, even if his fall had nothing to do with the pandemic. According to Trustnet.com, LF Equity Income (the rebadged Woodford Equity Income Fund) lost 61% of its value in the year to 4 December 2020. Joining him at the bottom of the table are a bunch of energy funds that plummeted in line with the oil price. Terry Smith had another great year The UK’s biggest fund used by small investors, Fundsmith Equity, has returned 16.3% in the year to date. Managed by Terry Smith, it is now a £23bn behemoth with big holdings in Microsoft, PayPal, Estée Lauder and L’Oréal. Your pension pot suffered but then mostly recovered The 14% fall in the FTSE has fortunately not resulted in a similar fall in pension values. Quite the opposite; if you take the example of Nest, the UK workplace pension for 9.3 million mostly low- and middle-income workers, it is actually up 10.3% over the past year. How? Only half of its money is in shares, and of that, much is in American tech companies, such as Apple and Google, as well as Samsung in Korea and Alibaba in China. Prices in the shops rose by only 0.3% Discounting on food, non-alcoholic drinks and clothing in November helped pull down the annual rate of inflation to only 0.3% but falling petrol prices had the biggest impact. The average price of a litre of petrol dropped to 112.6p – down from 125.5p last year, while over the same period, diesel dropped from 130.3p a litre to 117.4p. We almost stopped using cash Contactless became the new normal this year, with 56% of all debit card payments now tap and go. It is the same the world over – the pandemic has spurred a switch from cash to digital in every part of the globe. UK cash machine withdrawals fell by 60% during the first lockdown and cash now accounts for only 20-25% of transactions, compared with 75% at the start of the century. Your car insurance premium went down (but not by enough) During the first lockdown the number of claims on car insurance fell by half and it has stayed low over the year. But while some insurers gave customers a small rebate, according to moneysupermarket.com, average car insurance premiums are down by only 6% this year. You went a bit silly, not only on toilet paper but also sofas and bikes During round one of lockdown the supermarket shelves were stripped of toilet rolls but as things calmed down, those fortunate to remain in work started spending – and sofas and bikes were the winners. Cycle sales at Halfords surged by 54% in the six months to October. Meanwhile, British furniture manufacturers reported “crazy good” sales as people chose to spend big on their homes. And you found yourself paying for yet more TV services Netflix (£5.99 to £11.99 a month) added about 3 million subscribers in the UK between the end of 2019 and mid-2020, taking its total to more than 15 million. Amazon Prime Video (£7.99 a month) jumped from 7 million to 10 million households, while Disney+ (£5.99 a month), which only launched in Britain in March 2020, is already in 4 million UK homes. The regulator Ofcom says that in April we averaged six hours and 25 minutes each day in front of the box – a total of almost 45 hours a week and a rise of almost a third on last year. Some of the big hits included Tiger King, with 64m global views, Netflix said, and The Queen’s Gambit, with 62m. Next year you’ll splurge … Economists are banking on a spending spree by consumers next year, with the Bank of England’s Haldane saying there is “huge pent-up demand”. But this is the Money section, so we feel obliged to say that the one financial lesson from 2020 is that you must always keep a rainy day fund worth three months’ spending in case something unexpected happens, such as a pandemic …"
2020-12-18T07:00:03Z,Microsoft Surface Laptop Go review: missing the sweet spot,Technology,article,https://www.theguardian.com/technology/2020/dec/18/microsoft-surface-laptop-go-review-missing-the-sweet-spot-keyboard-battery-software,"Good keyboard, nice design and solid build let down by hot running, poor battery life and software bugs","The Surface Laptop Go is Microsoft’s attempt to bring the best features of its premium machines to the mid-range PC market – but with a few corners cut. Starting at £549, it comes in below the £999 Surface Laptop 3 and £799 Surface Pro 7, but above the £399 Surface Go 2 tablet. It has a tempting starting price, but the cheapest model ships with just 64GB of – much slower – eMMC storage. So in effect, to get a model with adequate storage, you will have to shell out £699 for a machine with 128GB of traditional SSD storage. From the outside the Laptop Go is a pretty convincing facsimile of the excellent Laptop 3. It is slightly smaller with the same smooth metal lid, but the rest of the body is plastic, not aluminium. It feels solidly built and the keyboard deck is metallic. The keyboard is slightly smaller and the keys are not backlit, but it has an equally good typing experience. The trackpad is large and precise, making it one of the best you can get on a Windows machine. The LCD screen is slightly smaller at 12.4in (versus 13.5in) and while good looking, it is noticeably less crisp than the higher resolution Laptop 3 and some rivals. If you’re used to the pin-sharp screens of premium laptops it will be a disappointment. Specifications Screen: 12.4in LCD 1536 x 1024 (148 PPI) Processor: quad-core Intel Core i5-1035G1 (10th generation) RAM: 4 or 8GB Storage: 64GB eMMC or 128GB/256GB SSD Graphics: Intel UHD Operating system: Windows 10 Home in S mode Camera: 720P front-facing Connectivity: wifi 6 (ax), Bluetooth 5, USB-A, USB-C, headphones, Surface Connect, fingerprint sensor Dimensions: 278.18 x 205.67 x 15.69 mm Weight: 1,110g Weak battery life The Laptop Go ships with just one choice of processor, the 10th-generation Intel Core i5-1035G1 and a choice of 4 or 8GB of RAM, depending on the version. The model we tested had 8GB of RAM and 256GB of SSD storage. The processor is similar to the Core i5 chips used in the Laptop 3 but with weaker graphics performance. The laptop is generally snappy, handling most tasks easily with similar performance to rivals, but note that the Intel chip is last-generation, not the current 11th-generation. It also runs hot, meaning the fans were frequently audible and the bottom became noticeably warm, particularly when updating. Battery life is disappointing, however. The Laptop Go lasts just over seven hours when used in Windows 10 S Mode – which restricts what you can install – and just over six when in normal Windows 10 Home, with a few more apps not available in the Microsoft Store installed. That was while using Google Chrome with four tabs open, Evernote, Windows Mail, NextGen Reader, Typora and several messaging apps. The Laptop 3 lasts more than eight hours while Apple’s MacBook Air lasts more than 16 hours under similar conditions. Fully charging the Laptop Go with the included 39W Surface Connect power adaptor took 2 hours 15 minutes from dead, hitting 70% in a little over an hour. It can also be charged via USB-C with a third-party charger. Sustainability Microsoft does not provide an estimate for the expected number of full-charge cycles from the Laptop Go’s battery, which is typically 500 while maintaining at least 80% capacity for other laptop batteries. The battery is not user replaceable. Repairs must be performed by authorised service providers. The out-of-warranty service fee for the Laptop Go from Microsoft is £343.20 regardless of what is wrong. The base of the Laptop Go contains 30% post-consumer recycled plastic. Microsoft operates recycling schemes for old machines. It also publishes a company-wide sustainability report and a breakdown of each product’s environmental impact. Windows 10 Home in S mode The Laptop Go ships with Windows 10 Home in S mode, which restricts what you can install to apps from the Microsoft Store. Many more apps are available from the Microsoft Store, so some may be tempted to leave it in S mode. But if, like me, you need tools such as Google Chrome, you’ll need to switch to the standard Windows 10 Home experience, which takes just a few clicks in the Microsoft Store. Windows 10 on the Laptop Go runs just like any other Surface, which is typically a good, bloat- and trialware-free experience. I’ve had fewer issues with Windows on Microsoft laptops than any other Windows 10 devices, but in this instance I saw tearing issues – where irritating artefacts appear on screen as you scroll – while reading various web pages in Edge and Chrome replicated on two different models. I also had major issues getting my work Google Workspace email to function properly in Windows 10 Mail and Calendar. At first it would not sync the account at all. After an update to the Mail app it would sync but would routinely crash requiring a reboot of the computer. Microsoft support could not diagnose the problem, and officially said that it does not support Google Workspace, only the consumer Gmail. The infuriating issue was not isolated to the Laptop Go, nor my particular account, but all current Windows 10 machines that I had access to and all new instances of the Mail app. Observations The speakers are a bit tinny. The webcam is ok, but not as good as the Surface Laptop 3. It can be difficult to get the power connector to fit properly without lifting the laptop due to the angle of its side. Price The Microsoft Surface Laptop Go costs £549 with 4GB of RAM and 64GB of eMMC storage. Models with faster SSD storage and 8GB of RAM cost £699 with 128GB or £899 with 256GB of storage. For comparison the Surface Laptop 3 costs £999, the Surface Book 3 costs £1,599, the Surface Pro 7 costs £799 and the Surface Go 2 costs £399. Dell’s XPS 13 starts at £899 and Apple’s MacBook Air costs £999. Verdict Microsoft has a really good lower-cost Windows 10 laptop in it, but unfortunately the Surface Laptop Go isn’t quite it. It has many of the right elements: a great keyboard, good trackpad, nice look and reasonable performance. But it also runs hot, has weak battery life, software issues and really isn’t that cheap. The entry model costing £549 has only 64GB of slow eMMC storage, 4GB of RAM and no fingerprint scanner. It should be avoided, which means the real starting cost is £699 with the model tested costing £899. Given the Surface Laptop 3 is frequently discounted by Microsoft to £899 or less, which is a substantially better machine, the Laptop Go is caught between not being good enough and not being cheap enough. The Surface Laptop Go isn’t a bad machine by any stretch, it’s just not that good either, which is a real shame. Pros: solid performance, good keyboard and trackpad, fingerprint scanner in mid-or-high model, USB-C, nice look, solid build, recycled plastic. Cons: weak battery life, runs hot, no backlit keys, screen not that crisp and not 1080p HD, not that much cheaper than premium machines, software niggles. Other reviews Microsoft Surface Laptop 3 review: still sleek, just no longer unique Galaxy Book S laptop review: Samsung and Intel’s silent road warrior Samsung Galaxy Book Flex review: long battery laptop with fold-back screen Dell XPS 13 2020 review: a fantastic but flawed laptop Huawei MateBook X Pro review: Windows 10’s MacBook Pro rival Apple MacBook Air (M1) review: gamechanging speed and battery life"
2020-12-14T19:51:35Z,"Morning mail: storms batter east coast, US begins Covid vaccines, Australia's answer to Bad Santa",Australia news,article,https://www.theguardian.com/australia-news/2020/dec/15/morning-mail-storms-batter-east-coast-us-begins-covid-vaccines-australias-answer-to-bad-santa,<strong>Tuesday</strong>: Byron Bay beach suffers ‘worst damage in a generation’. Plus: Bondi Hipster Christiaan Van Vuuren’s directorial debut delivers a Christmas miracle,"Good morning, this is Tamara Howie bringing you the main stories and must-reads on Tuesday 15 December. Top stories Storms have battered the Queensland and New South Wales coast and caused the “worst damage in a generation” to the main beach in Byron Bay. Strong winds and heavy rainfall have caused damage and flash flooding in both states, after warnings the weather system would strike with the same intensity as a category one cyclone. Coastal management experts say the situation at Byron Bay is particularly bad because of erosion that has been occurring over months and years. “There’s no buffer there and you’ve got big high tides, a relatively large storm surge and these big waves coinciding. It looks pretty bad and the community is saying it’s the worst [erosion] in a generation.” said Tom Murray, a research fellow at the Griffith University. An Australian public health professor and his son have been detained in Qatar for almost five months without charge. Australian citizens Prof Lukman Thalib, 58, and his son Ismail Talib, 24, were arrested at their home in Doha by local authorities in July, and are being kept at an undisclosed location. The arrests came roughly three months before the United States named another of Prof Thalib’s sons, who lives in Australia, as an alleged “financial facilitator” of al-Qaida. The pair are receiving consular assistance from the Australian embassy, and the government has told their family it is still attempting to clarify the nature of the investigation and the charges being considered against them. The United States has begun Covid vaccinations, with a critical care nurse Sandra Lindsay in New York one of the first Americans to receive the Pfizer vaccine. Frontline workers in the US will be among the first to receive the vaccine, with 2.9m doses to be sent out the week. It will be made available to a wider array of Americans in the coming months . Despite vaccines programs rolling out in the US and UK, many countries are facing stronger lockdown measures over the Christmas period. Italy and the Netherlands are set to impose tough new anti-coronavirus measures before the holidays as Germany, already facing a hard Christmas lockdown, warned its restrictions were unlikely to ease early in the new year after “light lockdown” measures appear to have failed. Australia The first generation of Covid-19 vaccines rolled out in Australia in 2021 will likely prevent the virus developing, but unlikely to prevent virus transmission. The uncertainty regarding transmission means ongoing high levels of testing, strong contact tracing, isolation and quarantine will be crucial, a review has found. The Morrison government should be “doing more” to cut greenhouse gas emission, with states currently driving a 33% cut in emissions by 2030, which is higher than the federal Coalition’s target of a 26-28% cut. The Murray-Darling Basin plan will need an overhaul in 2026 as droughts increase. The impact of climate change on the Murray-Darling Basin will require a major adaption of the plan in 2026 to allow for more frequent dry periods, which will likely occur on average every five years instead of every 10. Almost half of the respondents in the Guardian Essential poll think Australia needs to back away from its close relationship with China, and a majority thinks Canberra is an innocent victim of trade sanctions from Beijing, rather than inviting aggression. The world A post-Brexit trade and security deal could be sealed as early as this week after Boris Johnson made a key concession at the weekend. The EU’s chief negotiator Michel Barnier said the UK government had “accepted a mechanism of unilateral measures”, such as tariffs, where there were “systemic divergences which distort trade and investment”. Prince Andrew’s spokeswoman has refused to comment on a report that he stayed in the New York mansion of the sex offender Jeffrey Epstein in April 2001, despite the duke denying doing so in his infamous Newsnight interview. An undercover hit squad working for Russia’s FSB spy agency poisoned the opposition activist Alexei Navalny in August and may have tried to first poison him back in July, Bellingcat has claimed. Google has suffered a worldwide outage, with failures reported across the company’s services, including Gmail, Google Calendar and YouTube. The outage appeared to be related to the company’s authentication tools, which manage how users log in to services run by both Google and third-party developers. Recommended reads Christiaan Van Vuuren’s directorial debut, A Sunburnt Christmas, is spirited and sweet in a backhanded way, writes Luke Buckmaster, who has already seen the outback romp about a nogoodnik St Nick twice in the few days since it was released. “At the peak of its powers, the film’s merging of written humour with editing and cinematography – never relying on just the script, or just the performances, to land a gag, with no shortage of attitude and sass ... it’s thoroughly entertaining, very ’strayan viewing for a holly jolly holiday in our not-so-winter wonderland. A Christmas miracle!” The little job security and freedom 18-year-old Noah Gwatkin had has vanished. He is one of a generation of young Australians whose lives are being shaped by Covid. “I had hoped that the pandemic would only last a few months; that we’d be in and out of it quickly. Like a deer in headlights, I came out of year 12 and felt stunned by a whole world in isolation. I wanted to expand my job portfolio, put my resume in for jobs I love and have a passion for – a contrast to the degrading culture that exists around Centrelink payments. Nothing turned out to plan.” Australia’s path to net zero emissions is massively behind schedule, writes Greg Jericho: “The Labor party suggests the current trend would not see us achieve zero emission for 146 years. I think they are understating. Given the big drop in 2020 due to the pandemic, excluding that year is appropriate for predicting the future. The 2021-2030 trend would have us taking another 277 years.” Listen In October, Poland introduced some of the strictest abortion laws in Europe. The attempt by authorities to impose a near-total ban on terminations has sparked mass demonstrations across the country. In this episode of Full Story, academic Agnieszka Graff, lawyer Karolina Więckiewicz and gynaecologist Anna Parzyńska discuss their fight for abortion rights in Poland. Full Story is Guardian Australia’s daily news podcast. Subscribe for free on Apple Podcasts, Spotify or any other podcasting app. Sport Liverpool have paid tribute to their former manager Gérard Houllier after his death was confirmed at the age of 73, after having heart surgery in Paris. Lewis Hamilton has said this Formula One season was the hardest of his career due to Covid and isolation. “We’ve all dealt with isolation, we’ve not been around people. There’s been a great loss of life. I’m grateful that we got to race but these races can take a lot out of you.” Media roundup There are fears of a bikie war brewing in Perth after Rebels bikie boss Nick Martin was killed and another man injured over the weekend, according to the West Australia, who spoke with Martin’s grieving widow about the attack. The Northern Territory has a higher proportion of people in prison than the US, according to the NT News, which reports the territory imprisons 875 people per 100,000 of the adult population, compared with the US at 655 per 100,000. The Australian says BHP and Rio Tinto have been called in for a dressing down by China’s peak steel industry body amid concerns high iron ore prices are damaging Chinese industry. Coming up National cabinet records for 2000 will be released. The Law Enforcement Conduct Commission is set to deliver the report from its inquiry into strip-search practices by NSW police to state parliament. Sign up If you would like to receive the Guardian Australia morning mail to your email inbox every weekday, sign up here."
2020-12-14T18:17:23Z,"Google suffers global outage with Gmail, YouTube and majority of services affected",Technology,article,https://www.theguardian.com/technology/2020/dec/14/google-suffers-worldwide-outage-with-gmail-youtube-and-other-services-down,Error was due to lack of storage space in authentication tools causing system to crash,"Google has suffered a worldwide outage, with failures reported across the company’s services, including Gmail, Google Calendar and YouTube. Beginning at about 11.50am GMT, the outages appeared to have affected the vast majority of Google’s services, apart from search, which operated largely unaffected. Despite the universal nature of the outages, the company’s automated systems reported no problems for any services for the first 30 minutes, across both consumer-facing and its cloud tools for developers. At 12.25pm, the company published an update, saying “We’re aware of a problem … affecting a majority of users. The affected users are unable to access [Google services].” The outage was caused by a failure in the company’s authentication tools, a Google spokesperson said, which manage how users log in to services run by both Google and third-party developers. “Today, at 3.47am PT, Google experienced an authentication system outage for approximately 45 minutes due to an internal storage quota issue,” the spokesperson said. “Services requiring users to log in experienced high error rates during this period. The authentication system issue was resolved at 4:32am PT. All services are now restored. We apologise to everyone affected, and we will conduct a thorough follow-up review to ensure this problem cannot recur in the future.” The root cause of the error, according to the spokesperson, was the company’s internal tools failing to allocate enough storage space to the services that handle authentication. When that storage filled up, the system should have automatically made more available; instead, it seems it didn’t, which meant the system crashed, just like a desktop computer does when it tries to operate with a full hard drive. That failure caused tools that do not work without logging in, such as Gmail and Google Calendar, to be unavailable entirely. Third-party services that use Google’s authentication platform continued to be accessible for users who were already logged in, but failed when users tried to sign in or out of the service. Services such as YouTube failed entirely for users who were already signed in to a Google account, but could be accessed in a “private browsing” mode in order to view the signed-out version of the site, which continued to work. The outage severely disrupted services for many workplaces. Google Suite, one of the services affected, manages not only email communication, but also intra-office messaging through the Chat and Meet services, and actual work through Google Docs, Sheets and Slides. Even those who use other services experienced problems. Some workers reliant on Slack, for instance – the Salesforce-owned chat app – could only talk to colleagues who were already logged in at the time of the outage, unless they had set up a username and password on Slack itself. For those working from home, the outage affected Google’s Smart Home services, including the Google Home smart speakers and the Nest thermostats and smoke alarms. While they operate in a fail-safe mode, users cannot access the services through an app to change their settings. The widespread failures caused many to highlight the risks of digital concentration, where an outage at a single company takes down a substantial proportion of online activity. Adam Leon Smith, a fellow of BCS, the Chartered Institute for IT, said: “People are sat in the dark unable to turn on their lights controlled by Google Home, my last two meetings have been unable to use the planned slides as they are stored in Google Slides. Our dependency on technology has grown so much, but the amount spent on reliability, testing and quality hasn’t grown in parallel. Many companies will be reviewing their [agreements] with Google today and realising their business is dependent on a stack completely outside of their control.” The Google outage follows a significant failure at Amazon in late November. There, the company’s Virginia data centre failed for almost 90 minutes, taking down not only Amazon itself for most American users, but also many other services and websites that rely on AWS, the company’s cloud computing arm. Companies including the photo-sharing site Flickr, the Podcasting service Anchor, the streaming service Roku, and the logistics business Shipt were affected by that outage. So too were a number of Smart Home services, including Roomba, which left some unable to even vacuum their homes while they waited for their work to come back online. Left in the dark by smart lighting The widespread failure of Google services revealed to many the extent to which they rely on the company for basic tasks. The company’s smart home services were some of the first to cause real problems: users who had rebuilt their homes around voice commands found themselves unable to turn on the lights thanks to a failure of Google Home and Google Assistant, while those with the company’s Nest thermostats were unable to control their home’s heating with an app, as they had become used to doing. Also lost were the security cameras sold by Nest, which rely on Google’s servers to stream footage to users’ phones. The outage may have been concerning for those fearing a poorly timed home invasion, but was more alarming still for the many parents who have adopted Nest’s indoor security cameras as a smart baby monitor. The service’s features, including wifi video streaming and motion detection, are perfect for use as a monitor when the system is working – but failed when Google’s servers went down. Schoolchildren were marginally less upset to learn of the outage: Google’s Classroom service, which ties together the company’s products for schools, failed along with everything else, leading at least one Michigan school to declare a 21st-century equivalent of a snow day, giving pupils the day off once they had missed the window for getting everyone online at once."
